index,id,item,category,department,store,store_code,region,yearweek,qty_sold,sell_price,weekday_int,event,has_event
11860,110,11,0,1,7,0,0,201114,329,1.776,4,2,false
11861,110,11,0,1,7,0,0,201114,329,1.776,5,2,false
11862,110,11,0,1,7,0,0,201114,329,1.776,6,2,false
11863,110,11,0,1,7,0,0,201114,329,1.776,7,2,false
11864,110,11,0,1,7,0,0,201114,329,1.776,1,2,false
11865,100,10,0,1,7,0,0,201114,78,1.128,2,2,false
11866,100,10,0,1,7,0,0,201114,78,1.128,3,2,false
11867,100,10,0,1,7,0,0,201114,78,1.128,4,2,false
11868,100,10,0,1,7,0,0,201114,78,1.128,5,2,false
11869,100,10,0,1,7,0,0,201114,78,1.128,6,2,false
11870,100,10,0,1,7,0,0,201114,78,1.128,7,2,false
11871,100,10,0,1,7,0,0,201114,78,1.128,1,2,false
11872,150,15,0,1,7,0,0,201114,30,1.5,2,2,false
11873,150,15,0,1,7,0,0,201114,30,1.5,3,2,false
11874,150,15,0,1,7,0,0,201114,30,1.5,4,2,false
11875,150,15,0,1,7,0,0,201114,30,1.5,5,2,false
11876,150,15,0,1,7,0,0,201114,30,1.5,6,2,false
11877,150,15,0,1,7,0,0,201114,30,1.5,7,2,false
11878,150,15,0,1,7,0,0,201114,30,1.5,1,2,false
11879,160,16,0,1,7,0,0,201114,133,1.776,2,2,false
11880,160,16,0,1,7,0,0,201114,133,1.776,3,2,false
11881,160,16,0,1,7,0,0,201114,133,1.776,4,2,false
11882,160,16,0,1,7,0,0,201114,133,1.776,5,2,false
11883,160,16,0,1,7,0,0,201114,133,1.776,6,2,false
11884,160,16,0,1,7,0,0,201114,133,1.776,7,2,false
11885,160,16,0,1,7,0,0,201114,133,1.776,1,2,false
11886,170,17,0,1,7,0,0,201114,134,1.776,2,2,false
11887,170,17,0,1,7,0,0,201114,134,1.776,3,2,false
11888,170,17,0,1,7,0,0,201114,134,1.776,4,2,false
11889,170,17,0,1,7,0,0,201114,134,1.776,5,2,false
11890,170,17,0,1,7,0,0,201114,134,1.776,6,2,false
11891,170,17,0,1,7,0,0,201114,134,1.776,7,2,false
11892,170,17,0,1,7,0,0,201114,134,1.776,1,2,false
11893,180,18,0,1,7,0,0,201114,0,1.5,2,2,false
11894,180,18,0,1,7,0,0,201114,0,1.5,3,2,false
11895,180,18,0,1,7,0,0,201114,0,1.5,4,2,false
11896,180,18,0,1,7,0,0,201114,0,1.5,5,2,false
11897,180,18,0,1,7,0,0,201114,0,1.5,6,2,false
11898,180,18,0,1,7,0,0,201114,0,1.5,7,2,false
11899,180,18,0,1,7,0,0,201114,0,1.5,1,2,false
11900,140,14,0,1,7,0,0,201114,36,1.128,2,2,false
11901,140,14,0,1,7,0,0,201114,36,1.128,3,2,false
11902,140,14,0,1,7,0,0,201114,36,1.128,4,2,false
11903,140,14,0,1,7,0,0,201114,36,1.128,5,2,false
11904,140,14,0,1,7,0,0,201114,36,1.128,6,2,false
11905,140,14,0,1,7,0,0,201114,36,1.128,7,2,false
11906,140,14,0,1,7,0,0,201114,36,1.128,1,2,false
11907,91,9,0,1,6,1,0,201114,325,1.776,2,2,false
11908,91,9,0,1,6,1,0,201114,325,1.776,3,2,false
11909,91,9,0,1,6,1,0,201114,325,1.776,4,2,false
11910,91,9,0,1,6,1,0,201114,325,1.776,5,2,false
11911,91,9,0,1,6,1,0,201114,325,1.776,6,2,false
11912,91,9,0,1,6,1,0,201114,325,1.776,7,2,false
11913,91,9,0,1,6,1,0,201114,325,1.776,1,2,false
11914,41,4,0,1,6,1,0,201114,144,5.136,2,2,false
11915,41,4,0,1,6,1,0,201114,144,5.136,3,2,false
11916,41,4,0,1,6,1,0,201114,144,5.136,4,2,false
11917,41,4,0,1,6,1,0,201114,144,5.136,5,2,false
11918,41,4,0,1,6,1,0,201114,144,5.136,6,2,false
11919,41,4,0,1,6,1,0,201114,144,5.136,7,2,false
11920,41,4,0,1,6,1,0,201114,144,5.136,1,2,false
11921,51,5,0,1,6,1,0,201114,61,1.776,2,2,false
11922,51,5,0,1,6,1,0,201114,61,1.776,3,2,false
11923,51,5,0,1,6,1,0,201114,61,1.776,4,2,false
11924,51,5,0,1,6,1,0,201114,61,1.776,5,2,false
11925,51,5,0,1,6,1,0,201114,61,1.776,6,2,false
11926,51,5,0,1,6,1,0,201114,61,1.776,7,2,false
11927,51,5,0,1,6,1,0,201114,61,1.776,1,2,false
11928,81,8,0,1,6,1,0,201114,0,1.2,2,2,false
11929,81,8,0,1,6,1,0,201114,0,1.2,3,2,false
11930,81,8,0,1,6,1,0,201114,0,1.2,4,2,false
11931,81,8,0,1,6,1,0,201114,0,1.2,5,2,false
11932,81,8,0,1,6,1,0,201114,0,1.2,6,2,false
11933,81,8,0,1,6,1,0,201114,0,1.2,7,2,false
11934,81,8,0,1,6,1,0,201114,0,1.2,1,2,false
11935,101,10,0,1,6,1,0,201114,79,1.128,2,2,false
11936,101,10,0,1,6,1,0,201114,79,1.128,3,2,false
11937,101,10,0,1,6,1,0,201114,79,1.128,4,2,false
11938,101,10,0,1,6,1,0,201114,79,1.128,5,2,false
11939,101,10,0,1,6,1,0,201114,79,1.128,6,2,false
11940,101,10,0,1,6,1,0,201114,79,1.128,7,2,false
11941,101,10,0,1,6,1,0,201114,79,1.128,1,2,false
11942,61,6,0,1,6,1,0,201114,295,0.24,2,2,false
11943,61,6,0,1,6,1,0,201114,295,0.24,3,2,false
11944,61,6,0,1,6,1,0,201114,295,0.24,4,2,false
11945,61,6,0,1,6,1,0,201114,295,0.24,5,2,false
11946,61,6,0,1,6,1,0,201114,295,0.24,6,2,false
11947,61,6,0,1,6,1,0,201114,295,0.24,7,2,false
11948,61,6,0,1,6,1,0,201114,295,0.24,1,2,false
11949,71,7,0,1,6,1,0,201114,247,1.776,2,2,false
11950,71,7,0,1,6,1,0,201114,247,1.776,3,2,false
11951,71,7,0,1,6,1,0,201114,247,1.776,4,2,false
11952,71,7,0,1,6,1,0,201114,247,1.776,5,2,false
11953,71,7,0,1,6,1,0,201114,247,1.776,6,2,false
11954,71,7,0,1,6,1,0,201114,247,1.776,7,2,false
11955,71,7,0,1,6,1,0,201114,247,1.776,1,2,false
11956,191,19,0,1,6,1,0,201114,5,1.128,2,2,false
11957,191,19,0,1,6,1,0,201114,5,1.128,3,2,false
11958,191,19,0,1,6,1,0,201114,5,1.128,4,2,false
11959,191,19,0,1,6,1,0,201114,5,1.128,5,2,false
11960,191,19,0,1,6,1,0,201114,5,1.128,6,2,false
11961,191,19,0,1,6,1,0,201114,5,1.128,7,2,false
11962,191,19,0,1,6,1,0,201114,5,1.128,1,2,false
11963,111,11,0,1,6,1,0,201114,369,1.776,2,2,false
11964,111,11,0,1,6,1,0,201114,369,1.776,3,2,false
11965,111,11,0,1,6,1,0,201114,369,1.776,4,2,false
11966,111,11,0,1,6,1,0,201114,369,1.776,5,2,false
11967,111,11,0,1,6,1,0,201114,369,1.776,6,2,false
11968,111,11,0,1,6,1,0,201114,369,1.776,7,2,false
11969,111,11,0,1,6,1,0,201114,369,1.776,1,2,false
11970,121,12,0,1,6,1,0,201114,560,1.776,2,2,false
11971,121,12,0,1,6,1,0,201114,560,1.776,3,2,false
11972,121,12,0,1,6,1,0,201114,560,1.776,4,2,false
11973,121,12,0,1,6,1,0,201114,560,1.776,5,2,false
11974,121,12,0,1,6,1,0,201114,560,1.776,6,2,false
11975,121,12,0,1,6,1,0,201114,560,1.776,7,2,false
11976,121,12,0,1,6,1,0,201114,560,1.776,1,2,false
11977,131,13,0,1,6,1,0,201114,0,3.216,2,2,false
11978,131,13,0,1,6,1,0,201114,0,3.216,3,2,false
11979,131,13,0,1,6,1,0,201114,0,3.216,4,2,false
11980,131,13,0,1,6,1,0,201114,0,3.216,5,2,false
11981,131,13,0,1,6,1,0,201114,0,3.216,6,2,false
11982,131,13,0,1,6,1,0,201114,0,3.216,7,2,false
11983,131,13,0,1,6,1,0,201114,0,3.216,1,2,false
11984,181,18,0,1,6,1,0,201114,0,1.5,2,2,false
11985,181,18,0,1,6,1,0,201114,0,1.5,3,2,false
11986,181,18,0,1,6,1,0,201114,0,1.5,4,2,false
11987,181,18,0,1,6,1,0,201114,0,1.5,5,2,false
11988,181,18,0,1,6,1,0,201114,0,1.5,6,2,false
11989,181,18,0,1,6,1,0,201114,0,1.5,7,2,false
11990,181,18,0,1,6,1,0,201114,0,1.5,1,2,false
11991,171,17,0,1,6,1,0,201114,188,1.776,2,2,false
11992,171,17,0,1,6,1,0,201114,188,1.776,3,2,false
11993,171,17,0,1,6,1,0,201114,188,1.776,4,2,false
11994,171,17,0,1,6,1,0,201114,188,1.776,5,2,false
11995,171,17,0,1,6,1,0,201114,188,1.776,6,2,false
11996,171,17,0,1,6,1,0,201114,188,1.776,7,2,false
11997,171,17,0,1,6,1,0,201114,188,1.776,1,2,false
11998,151,15,0,1,6,1,0,201114,36,1.5,2,2,false
11999,151,15,0,1,6,1,0,201114,36,1.5,3,2,false
12000,151,15,0,1,6,1,0,201114,36,1.5,4,2,false
12001,151,15,0,1,6,1,0,201114,36,1.5,5,2,false
12002,151,15,0,1,6,1,0,201114,36,1.5,6,2,false
12003,151,15,0,1,6,1,0,201114,36,1.5,7,2,false
12004,151,15,0,1,6,1,0,201114,36,1.5,1,2,false
12005,161,16,0,1,6,1,0,201114,112,1.776,2,2,false
12006,161,16,0,1,6,1,0,201114,112,1.776,3,2,false
12007,161,16,0,1,6,1,0,201114,112,1.776,4,2,false
12008,161,16,0,1,6,1,0,201114,112,1.776,5,2,false
12009,161,16,0,1,6,1,0,201114,112,1.776,6,2,false
12010,161,16,0,1,6,1,0,201114,112,1.776,7,2,false
12011,161,16,0,1,6,1,0,201114,112,1.776,1,2,false
12012,1,0,0,0,6,1,0,201114,181,0.696,2,2,false
12013,1,0,0,0,6,1,0,201114,181,0.696,3,2,false
12014,1,0,0,0,6,1,0,201114,181,0.696,4,2,false
12015,1,0,0,0,6,1,0,201114,181,0.696,5,2,false
12016,1,0,0,0,6,1,0,201114,181,0.696,6,2,false
12017,1,0,0,0,6,1,0,201114,181,0.696,7,2,false
12018,1,0,0,0,6,1,0,201114,181,0.696,1,2,false
12019,11,1,0,1,6,1,0,201114,145,1.776,2,2,false
12020,11,1,0,1,6,1,0,201114,145,1.776,3,2,false
12021,11,1,0,1,6,1,0,201114,145,1.776,4,2,false
12022,11,1,0,1,6,1,0,201114,145,1.776,5,2,false
12023,11,1,0,1,6,1,0,201114,145,1.776,6,2,false
12024,11,1,0,1,6,1,0,201114,145,1.776,7,2,false
12025,11,1,0,1,6,1,0,201114,145,1.776,1,2,false
12026,21,2,0,1,6,1,0,201114,0,1.5,2,2,false
12027,21,2,0,1,6,1,0,201114,0,1.5,3,2,false
12028,21,2,0,1,6,1,0,201114,0,1.5,4,2,false
12029,21,2,0,1,6,1,0,201114,0,1.5,5,2,false
12030,21,2,0,1,6,1,0,201114,0,1.5,6,2,false
12031,21,2,0,1,6,1,0,201114,0,1.5,7,2,false
12032,21,2,0,1,6,1,0,201114,0,1.5,1,2,false
12033,108,10,0,1,9,8,2,201114,35,1.2,2,2,false
12034,108,10,0,1,9,8,2,201114,35,1.2,3,2,false
12035,108,10,0,1,9,8,2,201114,35,1.2,4,2,false
12036,108,10,0,1,9,8,2,201114,35,1.2,5,2,false
12037,108,10,0,1,9,8,2,201114,35,1.2,6,2,false
12038,108,10,0,1,9,8,2,201114,35,1.2,7,2,false
12039,108,10,0,1,9,8,2,201114,35,1.2,1,2,false
12040,158,15,0,1,9,8,2,201114,19,1.5,2,2,false
12041,158,15,0,1,9,8,2,201114,19,1.5,3,2,false
12042,158,15,0,1,9,8,2,201114,19,1.5,4,2,false
12043,158,15,0,1,9,8,2,201114,19,1.5,5,2,false
12044,158,15,0,1,9,8,2,201114,19,1.5,6,2,false
12045,158,15,0,1,9,8,2,201114,19,1.5,7,2,false
12046,158,15,0,1,9,8,2,201114,19,1.5,1,2,false
12047,148,14,0,1,9,8,2,201114,30,1.2,2,2,false
12048,148,14,0,1,9,8,2,201114,30,1.2,3,2,false
12049,148,14,0,1,9,8,2,201114,30,1.2,4,2,false
12050,148,14,0,1,9,8,2,201114,30,1.2,5,2,false
12051,148,14,0,1,9,8,2,201114,30,1.2,6,2,false
12052,148,14,0,1,9,8,2,201114,30,1.2,7,2,false
12053,148,14,0,1,9,8,2,201114,30,1.2,1,2,false
12054,128,12,0,1,9,8,2,201114,124,1.776,2,2,false
12055,128,12,0,1,9,8,2,201114,124,1.776,3,2,false
12056,128,12,0,1,9,8,2,201114,124,1.776,4,2,false
12057,128,12,0,1,9,8,2,201114,124,1.776,5,2,false
12058,128,12,0,1,9,8,2,201114,124,1.776,6,2,false
12059,128,12,0,1,9,8,2,201114,124,1.776,7,2,false
12060,128,12,0,1,9,8,2,201114,124,1.776,1,2,false
12061,138,13,0,1,9,8,2,201114,245,2.976,2,2,false
12062,138,13,0,1,9,8,2,201114,245,2.976,3,2,false
12063,138,13,0,1,9,8,2,201114,245,2.976,4,2,false
12064,138,13,0,1,9,8,2,201114,245,2.976,5,2,false
12065,138,13,0,1,9,8,2,201114,245,2.976,6,2,false
12066,138,13,0,1,9,8,2,201114,245,2.976,7,2,false
12067,138,13,0,1,9,8,2,201114,245,2.976,1,2,false
12068,118,11,0,1,9,8,2,201114,174,1.776,2,2,false
12069,118,11,0,1,9,8,2,201114,174,1.776,3,2,false
12070,118,11,0,1,9,8,2,201114,174,1.776,4,2,false
12071,118,11,0,1,9,8,2,201114,174,1.776,5,2,false
12072,118,11,0,1,9,8,2,201114,174,1.776,6,2,false
12073,118,11,0,1,9,8,2,201114,174,1.776,7,2,false
12074,118,11,0,1,9,8,2,201114,174,1.776,1,2,false
12075,58,5,0,1,9,8,2,201114,160,1.776,2,2,false
12076,58,5,0,1,9,8,2,201114,160,1.776,3,2,false
12077,58,5,0,1,9,8,2,201114,160,1.776,4,2,false
12078,58,5,0,1,9,8,2,201114,160,1.776,5,2,false
12079,58,5,0,1,9,8,2,201114,160,1.776,6,2,false
12080,58,5,0,1,9,8,2,201114,160,1.776,7,2,false
12081,58,5,0,1,9,8,2,201114,160,1.776,1,2,false
12082,68,6,0,1,9,8,2,201114,26,0.24,2,2,false
12083,68,6,0,1,9,8,2,201114,26,0.24,3,2,false
12084,68,6,0,1,9,8,2,201114,26,0.24,4,2,false
12085,68,6,0,1,9,8,2,201114,26,0.24,5,2,false
12086,68,6,0,1,9,8,2,201114,26,0.24,6,2,false
12087,68,6,0,1,9,8,2,201114,26,0.24,7,2,false
12088,68,6,0,1,9,8,2,201114,26,0.24,1,2,false
12089,78,7,0,1,9,8,2,201114,0,1.776,2,2,false
12090,78,7,0,1,9,8,2,201114,0,1.776,3,2,false
12091,78,7,0,1,9,8,2,201114,0,1.776,4,2,false
12092,78,7,0,1,9,8,2,201114,0,1.776,5,2,false
12093,78,7,0,1,9,8,2,201114,0,1.776,6,2,false
12094,78,7,0,1,9,8,2,201114,0,1.776,7,2,false
12095,78,7,0,1,9,8,2,201114,0,1.776,1,2,false
12096,48,4,0,1,9,8,2,201114,43,5.136,2,2,false
12097,48,4,0,1,9,8,2,201114,43,5.136,3,2,false
12098,48,4,0,1,9,8,2,201114,43,5.136,4,2,false
12099,48,4,0,1,9,8,2,201114,43,5.136,5,2,false
12100,48,4,0,1,9,8,2,201114,43,5.136,6,2,false
12101,48,4,0,1,9,8,2,201114,43,5.136,7,2,false
12102,48,4,0,1,9,8,2,201114,43,5.136,1,2,false
12103,98,9,0,1,9,8,2,201114,10,1.776,2,2,false
12104,98,9,0,1,9,8,2,201114,10,1.776,3,2,false
12105,98,9,0,1,9,8,2,201114,10,1.776,4,2,false
12106,98,9,0,1,9,8,2,201114,10,1.776,5,2,false
12107,98,9,0,1,9,8,2,201114,10,1.776,6,2,false
12108,98,9,0,1,9,8,2,201114,10,1.776,7,2,false
12109,98,9,0,1,9,8,2,201114,10,1.776,1,2,false
12110,88,8,0,1,9,8,2,201114,0,1.2,2,2,false
12111,88,8,0,1,9,8,2,201114,0,1.2,3,2,false
12112,88,8,0,1,9,8,2,201114,0,1.2,4,2,false
12113,88,8,0,1,9,8,2,201114,0,1.2,5,2,false
12114,88,8,0,1,9,8,2,201114,0,1.2,6,2,false
12115,88,8,0,1,9,8,2,201114,0,1.2,7,2,false
12116,88,8,0,1,9,8,2,201114,0,1.2,1,2,false
12117,168,16,0,1,9,8,2,201114,229,1.776,2,2,false
12118,168,16,0,1,9,8,2,201114,229,1.776,3,2,false
12119,168,16,0,1,9,8,2,201114,229,1.776,4,2,false
12120,168,16,0,1,9,8,2,201114,229,1.776,5,2,false
12121,168,16,0,1,9,8,2,201114,229,1.776,6,2,false
12122,168,16,0,1,9,8,2,201114,229,1.776,7,2,false
12123,168,16,0,1,9,8,2,201114,229,1.776,1,2,false
12124,198,19,0,1,9,8,2,201114,7,1.2,2,2,false
12125,198,19,0,1,9,8,2,201114,7,1.2,3,2,false
12126,198,19,0,1,9,8,2,201114,7,1.2,4,2,false
12127,198,19,0,1,9,8,2,201114,7,1.2,5,2,false
12128,198,19,0,1,9,8,2,201114,7,1.2,6,2,false
12129,198,19,0,1,9,8,2,201114,7,1.2,7,2,false
12130,198,19,0,1,9,8,2,201114,7,1.2,1,2,false
12131,178,17,0,1,9,8,2,201114,125,1.776,2,2,false
12132,178,17,0,1,9,8,2,201114,125,1.776,3,2,false
12133,178,17,0,1,9,8,2,201114,125,1.776,4,2,false
12134,178,17,0,1,9,8,2,201114,125,1.776,5,2,false
12135,178,17,0,1,9,8,2,201114,125,1.776,6,2,false
12136,178,17,0,1,9,8,2,201114,125,1.776,7,2,false
12137,178,17,0,1,9,8,2,201114,125,1.776,1,2,false
12138,188,18,0,1,9,8,2,201114,0,1.5,2,2,false
12139,188,18,0,1,9,8,2,201114,0,1.5,3,2,false
12140,188,18,0,1,9,8,2,201114,0,1.5,4,2,false
12141,188,18,0,1,9,8,2,201114,0,1.5,5,2,false
12142,188,18,0,1,9,8,2,201114,0,1.5,6,2,false
12143,188,18,0,1,9,8,2,201114,0,1.5,7,2,false
12144,188,18,0,1,9,8,2,201114,0,1.5,1,2,false
12145,59,5,0,1,5,9,2,201114,264,1.776,2,2,false
12146,59,5,0,1,5,9,2,201114,264,1.776,3,2,false
12147,59,5,0,1,5,9,2,201114,264,1.776,4,2,false
12148,59,5,0,1,5,9,2,201114,264,1.776,5,2,false
12149,59,5,0,1,5,9,2,201114,264,1.776,6,2,false
12150,59,5,0,1,5,9,2,201114,264,1.776,7,2,false
12151,59,5,0,1,5,9,2,201114,264,1.776,1,2,false
12152,69,6,0,1,5,9,2,201114,210,0.24,2,2,false
12153,69,6,0,1,5,9,2,201114,210,0.24,3,2,false
12154,69,6,0,1,5,9,2,201114,210,0.24,4,2,false
12155,69,6,0,1,5,9,2,201114,210,0.24,5,2,false
12156,69,6,0,1,5,9,2,201114,210,0.24,6,2,false
12157,69,6,0,1,5,9,2,201114,210,0.24,7,2,false
12158,69,6,0,1,5,9,2,201114,210,0.24,1,2,false
12159,79,7,0,1,5,9,2,201114,130,1.776,2,2,false
12160,79,7,0,1,5,9,2,201114,130,1.776,3,2,false
12161,79,7,0,1,5,9,2,201114,130,1.776,4,2,false
12162,79,7,0,1,5,9,2,201114,130,1.776,5,2,false
12163,79,7,0,1,5,9,2,201114,130,1.776,6,2,false
12164,79,7,0,1,5,9,2,201114,130,1.776,7,2,false
12165,79,7,0,1,5,9,2,201114,130,1.776,1,2,false
12166,49,4,0,1,5,9,2,201114,93,5.136,2,2,false
12167,49,4,0,1,5,9,2,201114,93,5.136,3,2,false
12168,49,4,0,1,5,9,2,201114,93,5.136,4,2,false
12169,49,4,0,1,5,9,2,201114,93,5.136,5,2,false
12170,49,4,0,1,5,9,2,201114,93,5.136,6,2,false
12171,49,4,0,1,5,9,2,201114,93,5.136,7,2,false
12172,49,4,0,1,5,9,2,201114,93,5.136,1,2,false
12173,89,8,0,1,5,9,2,201114,0,1.2,2,2,false
12174,89,8,0,1,5,9,2,201114,0,1.2,3,2,false
12175,89,8,0,1,5,9,2,201114,0,1.2,4,2,false
12176,89,8,0,1,5,9,2,201114,0,1.2,5,2,false
12177,89,8,0,1,5,9,2,201114,0,1.2,6,2,false
12178,89,8,0,1,5,9,2,201114,0,1.2,7,2,false
12179,89,8,0,1,5,9,2,201114,0,1.2,1,2,false
12180,9,0,0,0,5,9,2,201114,194,0.768,2,2,false
12181,9,0,0,0,5,9,2,201114,194,0.768,3,2,false
12182,9,0,0,0,5,9,2,201114,194,0.768,4,2,false
12183,9,0,0,0,5,9,2,201114,194,0.768,5,2,false
12184,9,0,0,0,5,9,2,201114,194,0.768,6,2,false
12185,9,0,0,0,5,9,2,201114,194,0.768,7,2,false
12186,9,0,0,0,5,9,2,201114,194,0.768,1,2,false
12187,29,2,0,1,5,9,2,201114,0,1.5,2,2,false
12188,29,2,0,1,5,9,2,201114,0,1.5,3,2,false
12189,29,2,0,1,5,9,2,201114,0,1.5,4,2,false
12190,29,2,0,1,5,9,2,201114,0,1.5,5,2,false
12191,29,2,0,1,5,9,2,201114,0,1.5,6,2,false
12192,29,2,0,1,5,9,2,201114,0,1.5,7,2,false
12193,29,2,0,1,5,9,2,201114,0,1.5,1,2,false
12194,19,1,0,1,5,9,2,201114,122,1.776,2,2,false
12195,19,1,0,1,5,9,2,201114,122,1.776,3,2,false
12196,19,1,0,1,5,9,2,201114,122,1.776,4,2,false
12197,19,1,0,1,5,9,2,201114,122,1.776,5,2,false
12198,19,1,0,1,5,9,2,201114,122,1.776,6,2,false
12199,19,1,0,1,5,9,2,201114,122,1.776,7,2,false
12200,19,1,0,1,5,9,2,201114,122,1.776,1,2,false
12201,159,15,0,1,5,9,2,201114,101,1.5,2,2,false
12202,159,15,0,1,5,9,2,201114,101,1.5,3,2,false
12203,159,15,0,1,5,9,2,201114,101,1.5,4,2,false
12204,159,15,0,1,5,9,2,201114,101,1.5,5,2,false
12205,159,15,0,1,5,9,2,201114,101,1.5,6,2,false
12206,159,15,0,1,5,9,2,201114,101,1.5,7,2,false
12207,159,15,0,1,5,9,2,201114,101,1.5,1,2,false
12208,169,16,0,1,5,9,2,201114,288,1.776,2,2,false
12209,169,16,0,1,5,9,2,201114,288,1.776,3,2,false
12210,169,16,0,1,5,9,2,201114,288,1.776,4,2,false
12211,169,16,0,1,5,9,2,201114,288,1.776,5,2,false
12212,169,16,0,1,5,9,2,201114,288,1.776,6,2,false
12213,169,16,0,1,5,9,2,201114,288,1.776,7,2,false
12214,169,16,0,1,5,9,2,201114,288,1.776,1,2,false
12215,179,17,0,1,5,9,2,201114,246,1.776,2,2,false
12216,179,17,0,1,5,9,2,201114,246,1.776,3,2,false
12217,179,17,0,1,5,9,2,201114,246,1.776,4,2,false
12218,179,17,0,1,5,9,2,201114,246,1.776,5,2,false
12219,179,17,0,1,5,9,2,201114,246,1.776,6,2,false
12220,179,17,0,1,5,9,2,201114,246,1.776,7,2,false
12221,179,17,0,1,5,9,2,201114,246,1.776,1,2,false
12222,149,14,0,1,5,9,2,201114,83,1.164,2,2,false
12223,149,14,0,1,5,9,2,201114,83,1.164,3,2,false
12224,149,14,0,1,5,9,2,201114,83,1.164,4,2,false
12225,149,14,0,1,5,9,2,201114,83,1.164,5,2,false
12226,149,14,0,1,5,9,2,201114,83,1.164,6,2,false
12227,149,14,0,1,5,9,2,201114,83,1.164,7,2,false
12228,149,14,0,1,5,9,2,201114,83,1.164,1,2,false
12229,199,19,0,1,5,9,2,201114,9,1.164,2,2,false
12230,199,19,0,1,5,9,2,201114,9,1.164,3,2,false
12231,199,19,0,1,5,9,2,201114,9,1.164,4,2,false
12232,199,19,0,1,5,9,2,201114,9,1.164,5,2,false
12233,199,19,0,1,5,9,2,201114,9,1.164,6,2,false
12234,199,19,0,1,5,9,2,201114,9,1.164,7,2,false
12235,199,19,0,1,5,9,2,201114,9,1.164,1,2,false
12236,189,18,0,1,5,9,2,201114,0,1.5,2,2,false
12237,189,18,0,1,5,9,2,201114,0,1.5,3,2,false
12238,189,18,0,1,5,9,2,201114,0,1.5,4,2,false
12239,189,18,0,1,5,9,2,201114,0,1.5,5,2,false
12240,189,18,0,1,5,9,2,201114,0,1.5,6,2,false
12241,189,18,0,1,5,9,2,201114,0,1.5,7,2,false
12242,189,18,0,1,5,9,2,201114,0,1.5,1,2,false
12243,99,9,0,1,5,9,2,201114,146,1.776,2,2,false
12244,99,9,0,1,5,9,2,201114,146,1.776,3,2,false
12245,99,9,0,1,5,9,2,201114,146,1.776,4,2,false
12246,99,9,0,1,5,9,2,201114,146,1.776,5,2,false
12247,99,9,0,1,5,9,2,201114,146,1.776,6,2,false
12248,99,9,0,1,5,9,2,201114,146,1.776,7,2,false
12249,99,9,0,1,5,9,2,201114,146,1.776,1,2,false
12250,119,11,0,1,5,9,2,201114,232,1.776,2,2,false
12251,119,11,0,1,5,9,2,201114,232,1.776,3,2,false
12252,119,11,0,1,5,9,2,201114,232,1.776,4,2,false
12253,119,11,0,1,5,9,2,201114,232,1.776,5,2,false
12254,119,11,0,1,5,9,2,201114,232,1.776,6,2,false
12255,119,11,0,1,5,9,2,201114,232,1.776,7,2,false
12256,119,11,0,1,5,9,2,201114,232,1.776,1,2,false
12257,129,12,0,1,5,9,2,201114,377,1.776,2,2,false
12258,129,12,0,1,5,9,2,201114,377,1.776,3,2,false
12259,129,12,0,1,5,9,2,201114,377,1.776,4,2,false
12260,129,12,0,1,5,9,2,201114,377,1.776,5,2,false
12261,129,12,0,1,5,9,2,201114,377,1.776,6,2,false
12262,129,12,0,1,5,9,2,201114,377,1.776,7,2,false
12263,129,12,0,1,5,9,2,201114,377,1.776,1,2,false
12264,139,13,0,1,5,9,2,201114,419,2.976,2,2,false
12265,139,13,0,1,5,9,2,201114,419,2.976,3,2,false
12266,139,13,0,1,5,9,2,201114,419,2.976,4,2,false
12267,139,13,0,1,5,9,2,201114,419,2.976,5,2,false
12268,139,13,0,1,5,9,2,201114,419,2.976,6,2,false
12269,139,13,0,1,5,9,2,201114,419,2.976,7,2,false
12270,139,13,0,1,5,9,2,201114,419,2.976,1,2,false
12271,109,10,0,1,5,9,2,201114,61,1.164,2,2,false
12272,109,10,0,1,5,9,2,201114,61,1.164,3,2,false
12273,109,10,0,1,5,9,2,201114,61,1.164,4,2,false
12274,109,10,0,1,5,9,2,201114,61,1.164,5,2,false
12275,109,10,0,1,5,9,2,201114,61,1.164,6,2,false
12276,109,10,0,1,5,9,2,201114,61,1.164,7,2,false
12277,109,10,0,1,5,9,2,201114,61,1.164,1,2,false
12278,47,4,0,1,4,7,2,201114,33,5.136,2,2,false
12279,47,4,0,1,4,7,2,201114,33,5.136,3,2,false
12280,47,4,0,1,4,7,2,201114,33,5.136,4,2,false
12281,47,4,0,1,4,7,2,201114,33,5.136,5,2,false
12282,47,4,0,1,4,7,2,201114,33,5.136,6,2,false
12283,47,4,0,1,4,7,2,201114,33,5.136,7,2,false
12284,47,4,0,1,4,7,2,201114,33,5.136,1,2,false
12285,57,5,0,1,4,7,2,201114,244,1.776,2,2,false
12286,57,5,0,1,4,7,2,201114,244,1.776,3,2,false
12287,57,5,0,1,4,7,2,201114,244,1.776,4,2,false
12288,57,5,0,1,4,7,2,201114,244,1.776,5,2,false
12289,57,5,0,1,4,7,2,201114,244,1.776,6,2,false
12290,57,5,0,1,4,7,2,201114,244,1.776,7,2,false
12291,57,5,0,1,4,7,2,201114,244,1.776,1,2,false
12292,67,6,0,1,4,7,2,201114,23,0.24,2,2,false
12293,67,6,0,1,4,7,2,201114,23,0.24,3,2,false
12294,67,6,0,1,4,7,2,201114,23,0.24,4,2,false
12295,67,6,0,1,4,7,2,201114,23,0.24,5,2,false
